Generation Max Avg Min
1106 8200 4942.7 1 
1107 8200 3526.6 2 
1108 8200 4354.6 6 
1109 8200 5219.4 2 
1110 8200 4974.2 2 
1111 8200 4524.2 2 
1112 8200 3755.0 2 
1113 8200 4481.4 2 
1114 8200 6276.8 32 
1115 8200 5226.4 4 
1116 8200 3966.2 2 
1117 8200 4411.6 2 
1118 8200 3613.8 2 
1119 8200 5143.6 4 
1120 8200 5115.3 2 
1121 8200 5224.1 2 
1122 8200 4290.2 2 
1123 8200 4150.4 68 
1124 8200 4619.8 2 
1125 8200 5206.3 1 
1126 8200 3887.6 12 
1127 8200 4754.8 32 
1128 8200 5080.6 8 
1129 8200 4984.9 2 
1130 8200 5157.6 2 
1131 8200 5043.2 52 
1132 8200 4970.2 2 
1133 8200 5223.0 2 
1134 8200 5111.0 2 
1135 8200 5159.4 2 
1136 8200 4928.4 6 
1137 8200 5230.0 4 
1138 8200 3961.5 2 
1139 8200 4928.8 12 
1140 8200 4243.4 2 
1141 8200 3582.0 2 
1142 8200 4419.5 1 
1143 8200 4980.0 2 
1144 8200 5459.0 4 
1145 8200 5024.4 32 
1146 8200 5129.7 1 
1147 8200 4405.1 27 
1148 8200 4734.2 2 
1149 8200 5048.6 56 
1150 8200 5287.0 2 
1151 8200 5113.4 212 
1152 8200 5118.4 2 
1153 8200 5919.2 12 
1154 8200 5159.8 1 
1155 8200 4944.2 2 
1156 8200 4967.0 6 
1157 8200 5275.2 12 
1158 8200 3408.0 2 
1159 8200 5145.2 820 
1160 8200 5305.4 6 
1161 8200 5056.3 3 
1162 8200 5179.0 2 
1163 8200 5244.6 2 
1164 8200 4123.0 6 
1165 8200 4824.2 2 
1166 8200 5358.6 2 
1167 8200 5314.8 32 
1168 8200 5623.7 2 
1169 8200 5027.2 2 
1170 8200 6132.8 620 
1171 8200 4984.7 5 
1172 8200 5447.1 1 
1173 8200 4993.8 2 
1174 8200 5357.4 2 
1175 8200 5121.0 2 
1176 8200 5395.2 12 
1177 8200 5312.2 2 
1178 8200 5200.4 2 
1179 8200 4986.0 2 
1180 8200 5312.2 2 
1181 8200 5129.9 1 
1182 8200 3612.2 2 
1183 8200 3784.0 6 
1184 8200 4434.0 2 
1185 8200 5119.6 2 
1186 8200 5165.2 24 
1187 8200 5159.8 2 
1188 8200 4975.2 6 
1189 8200 5730.6 2 
1190 8200 5094.2 2 
1191 8200 4976.2 2 
1192 8200 5243.2 2 
1193 8200 5282.4 12 
1194 8200 5012.8 48 
1195 8200 5097.2 2 
1196 8200 5120.4 2 
1197 8200 5220.0 2 
1198 8200 5538.4 4 
1199 8200 5110.4 52 
1200 8200 4927.8 2 
1201 8200 5410.8 84 
1202 8200 5217.5 1 
1203 8200 5614.4 264 
1204 8200 5157.8 56 
1205 8200 5784.6 2 
1206 8200 5201.6 2 
1207 8200 5414.5 5 
1208 8200 5632.8 2 
1209 8200 5482.3 1 
1210 8200 6050.6 2 
1211 8200 5342.8 12 
1212 8200 5078.0 32 
1213 8200 5042.2 4 
1214 8200 5632.3 2 
1215 8200 4034.8 12 
1216 8200 4929.3 5 
1217 8200 3387.5 1 
1218 8200 4218.8 32 
1219 8200 5168.8 84 
1220 8200 5772.0 2 
1221 8200 5119.2 1 
1222 8200 5012.3 11 
1223 8200 5675.4 2 
1224 8200 5119.8 2 
1225 8200 5812.4 2 
1226 8200 5347.0 2 
1227 8200 5204.5 32 
1228 8200 5383.9 6 
1229 8200 5289.4 2 
1230 8200 5175.2 32 
1231 8200 4954.0 56 
1232 8200 5252.2 32 
1233 8200 5219.2 4 
1234 8200 5030.6 2 
1235 8200 5642.8 76 
1236 8200 3664.4 2 
1237 8200 3709.1 2 
1238 8200 4470.6 2 
1239 8200 5239.0 2 
1240 8200 5207.2 2 
1241 8200 5248.7 1 
1242 8200 5221.4 2 
1243 8200 5951.5 16 
1244 8200 5045.4 2 
1245 8200 5354.2 4 
1246 8200 5180.1 2 
1247 8200 5052.6 2 
1248 8200 4951.2 2 
1249 8200 5475.2 24 
1250 8200 5216.1 5 
1251 8200 5632.0 2 
1252 8200 5456.4 2 
1253 8200 5157.6 12 
1254 8200 5299.7 305 
1255 8200 5294.8 48 
1256 8200 5517.0 18 
1257 8200 4444.2 2 
1258 8200 5209.8 360 
1259 8200 5086.7 1 
1260 8200 4986.8 2 
1261 8200 5455.4 64 
1262 8200 4993.1 5 
1263 8200 4948.2 2 
1264 8200 5484.2 602 
1265 8200 5045.3 5 
1266 8200 5249.0 360 
1267 8200 5263.2 4 
1268 8200 5210.0 2 
1269 8200 5084.0 12 
1270 8200 5658.6 464 
1271 8200 3995.7 2 
1272 8200 4531.3 2 
1273 8200 5561.0 2 
1274 8200 5274.6 2 
1275 8200 5043.1 6 
1276 8200 3730.8 2 
1277 8200 4822.0 2 
1278 8200 4941.3 1 
1279 8200 5187.2 2 
1280 8200 5288.4 8 
1281 8200 5027.2 12 
1282 8200 4994.6 2 
1283 8200 5244.6 2 
1284 8200 5346.5 5 
1285 8200 5354.6 2 
1286 8200 3981.3 2 
1287 8200 3921.3 2 
1288 8200 5583.2 1088 
1289 8200 5021.2 32 
1290 8200 4931.7 2 
1291 8200 4981.3 104 
1292 8200 5152.0 4 
1293 8200 5036.4 2 
1294 8200 4974.8 2 
1295 8200 5141.8 2 
1296 8200 4951.6 6 
1297 8200 5129.2 28 
1298 8200 5095.8 2 
1299 8200 5245.3 1 
1300 8200 5001.0 2 
1301 8200 5234.4 2 
1302 8200 5329.1 2 
1303 8200 5541.2 1 
1304 8200 4999.8 2 
1305 8200 5087.6 2 
1306 8200 5120.8 84 
1307 8200 5368.2 6 
1308 8200 3911.3 1 
1309 8200 4740.4 140 
1310 8200 5265.2 12 
1311 8200 5419.4 2 
1312 8200 3690.0 2 
1313 8200 4322.8 2 
1314 8200 5011.0 1 
1315 8200 4927.6 2 
1316 8200 5152.4 2 
1317 8200 5247.8 2 
1318 8200 3810.4 2 
1319 8200 4662.2 2 
1320 8200 4952.8 5 
1321 8200 5039.7 2 
1322 8200 5092.5 24 
1323 8200 5053.2 2 
1324 8200 4975.4 2 
1325 8200 5868.2 2 
1326 8200 4940.6 2 
1327 8200 5209.8 182 
1328 8200 5199.0 2 
1329 8200 4985.4 8 
1330 8200 4977.4 2 
1331 8200 5254.0 364 
1332 8200 4921.7 1 
1333 8200 4942.1 1 
1334 8200 4945.2 12 
1335 8200 4995.5 2 
1336 8200 4921.4 2 
1337 8200 5556.4 2 
1338 8200 5071.0 2 
1339 8200 4921.1 1 
1340 8200 5384.8 2 
1341 8200 3837.5 2 
1342 8200 4865.0 2 
1343 8200 4979.0 2 
1344 8200 5180.8 12 
1345 8200 4973.8 2 
1346 8200 4954.0 2 
1347 8200 5402.6 2 
1348 8200 5189.4 2 
1349 8200 3660.7 2 
1350 8200 4847.8 4 
1351 8200 3553.3 2 
1352 8200 5184.6 2 
1353 8200 5018.0 20 
1354 8200 5556.4 16 
1355 8200 5173.9 1 
1356 8200 5054.2 44 
1357 8200 4984.4 2 
1358 8200 6064.4 4 
1359 8200 5052.0 2 
1360 8200 4960.8 12 
1361 8200 4949.9 4 
1362 8200 5164.6 2 
1363 8200 5029.1 4 
1364 8200 5007.6 2 
1365 8200 5078.2 5 
1366 8200 5149.6 2 
1367 8200 5264.8 2 
1368 8200 5183.7 52 
1369 8200 5039.6 2 
1370 8200 4971.3 2 
1371 8200 4924.0 2 
1372 8200 4940.1 1 
1373 8200 5089.9 12 
1374 8200 4961.2 12 
1375 8200 4930.0 2 
1376 8200 4984.3 1 
1377 8200 5009.2 2 
1378 8200 5050.6 20 
1379 8200 3761.8 2 
1380 8200 5171.3 1 
1381 8200 5204.0 16 
1382 8200 5481.2 6 
1383 8200 5003.8 2 
1384 8200 4999.0 2 
1385 8200 5113.1 2 
1386 8200 5133.4 2 
1387 8200 6529.6 400 
1388 8200 5342.7 1 
1389 8200 4947.8 1 
1390 8200 5194.6 2 
1391 8200 4925.7 12 
1392 8200 4927.8 2 
1393 8200 5331.8 2 
1394 8200 5572.6 2 
1395 8200 4060.2 4 
1396 8200 4742.6 2 
1397 8200 4972.7 1 
1398 8200 5020.2 12 
1399 8200 5617.1 5 
1400 8200 5161.8 32 
1401 8200 5040.3 12 
1402 8200 5067.8 2 
1403 8200 5706.4 4 
1404 8200 4531.6 2 
1405 8200 4138.0 2 
1406 8200 3773.0 1 
1407 8200 4671.4 4 
1408 8200 4920.7 1 
1409 8200 5004.2 4 
1410 8200 5012.4 4 
1411 8200 5028.8 2 
1412 8200 5010.1 12 
1413 8200 5040.6 2 
1414 8200 4946.2 2 
1415 8200 5292.0 2 
1416 8200 4937.7 2 
1417 8200 5622.0 488 
1418 8200 4002.2 2 
1419 8200 4799.2 2 
1420 8200 3572.5 1 
1421 8200 4356.4 2 
1422 8200 4924.8 2 
1423 8200 5027.0 2 
1424 8200 5164.8 2 
1425 8200 5224.2 2 
1426 8200 3984.2 2 
1427 8200 3774.8 2 
1428 8200 4665.6 32 
1429 8200 5310.0 32 
1430 8200 5362.6 2 
1431 8200 3663.5 2 
1432 8200 4461.6 4 
1433 8200 5481.0 1086 
1434 8200 5034.7 1 
1435 8200 5437.2 88 
1436 8200 5469.1 2 
1437 8200 5480.4 6 
1438 8200 5285.2 2 
1439 8200 4946.9 5 
1440 8200 5092.0 8 
1441 8200 5248.8 224 
1442 8200 5751.2 256 
1443 8200 5934.0 56 
1444 8200 3616.2 8 
1445 8200 4663.4 30 
1446 8200 3988.2 2 
1447 8200 5145.2 824 
1448 8200 5243.4 2 
1449 8200 5110.2 2 
1450 8200 5064.9 2 
1451 8200 5304.2 2 
1452 8200 5103.0 18 
1453 8200 5372.4 72 
1454 8200 5160.8 2 
1455 8200 5283.3 5 
1456 8200 5366.6 14 
1457 8200 5700.1 1 
1458 8200 3548.4 2 
1459 8200 4393.2 2 
1460 8200 3746.4 2 
1461 8200 4479.1 2 
1462 8200 5080.3 1 
1463 8200 3514.4 2 
1464 8200 3810.8 2 
1465 8200 4385.0 2 
1466 8200 4950.8 4 
1467 8200 5040.3 1 
1468 8200 5045.3 5 
1469 8200 5059.4 1 
1470 8200 5525.6 136 
1471 8200 5944.4 2 
1472 8200 4962.7 5 
1473 8200 5706.6 2 
1474 8200 4991.6 2 
1475 8200 4938.4 2 
1476 8200 5215.0 6 
1477 8200 5287.2 6 
1478 8200 5112.6 2 
1479 8200 5087.8 12 
1480 8200 6545.3 5 
1481 8200 3666.6 5 
1482 8200 4437.8 144 
1483 8200 5017.2 24 
1484 8200 5111.0 2 
1485 8200 5412.0 28 
1486 8200 4978.0 2 
1487 8200 5080.0 1 
1488 8200 4940.5 5 
1489 8200 3673.8 2 
1490 8200 4676.8 32 
1491 8200 3602.6 2 
1492 8200 5100.2 2 
1493 8200 3973.3 1 
1494 8200 4528.2 2 
1495 8200 5086.7 5 
1496 8200 5125.2 20 
1497 8200 5185.7 5 
1498 8200 4923.7 4 
1499 8200 5002.8 50 
1500 8200 3451.4 6 
1501 8200 4480.2 4 
1502 8200 5060.7 1 
1503 8200 5299.2 12 
1504 8200 5020.7 1 
1505 8200 4938.0 2 
1506 8200 5705.4 2 
1507 8200 3885.5 1 
1508 8200 4650.9 2 
1509 8200 4973.2 4 
1510 8200 4996.2 2 
1511 8200 5806.6 2 
1512 8200 5037.2 28 
1513 8200 5264.0 32 
1514 8200 5114.1 1 
1515 8200 5004.8 4 
1516 8200 5164.5 32 
1517 8200 5190.8 12 
1518 8200 5455.6 2 
1519 8200 4976.0 2 
1520 8200 4947.2 2 
1521 8200 5113.6 8 
1522 8200 4644.0 12 
1523 8200 4946.4 2 
1524 8200 5030.8 2 
1525 8200 5386.3 2 
1526 8200 4573.8 2 
1527 8200 5201.0 2 
1528 8200 4964.3 1 
1529 8200 5144.8 16 
1530 8200 5063.0 2 
1531 8200 5035.6 2 
1532 8200 5719.2 2 
1533 8200 5292.8 2 
1534 8200 4984.2 2 
1535 8200 5398.6 2 
1536 8200 5941.2 32 
1537 8200 5051.0 12 
1538 8200 5202.2 2 
1539 8200 5186.4 124 
1540 8200 5063.1 2 
1541 8200 5126.4 20 
1542 8200 5036.5 1 
1543 8200 4921.2 2 
1544 8200 5241.8 252 
1545 8200 5089.0 2 
1546 8200 3684.6 2 
1547 8200 4416.1 1 
1548 8200 5076.2 2 
1549 8200 5110.3 6 
1550 8200 4350.4 1 
1551 8200 4994.1 4 
1552 8200 4946.6 2 
1553 8200 5084.3 2 
1554 8200 5269.1 2 
1555 8200 5167.4 20 
1556 8200 4963.8 2 
1557 8200 4996.0 2 
1558 8200 5155.9 207 
1559 8200 5003.3 2 
1560 8200 5051.9 1 
1561 8200 5171.7 5 
1562 8200 5000.4 12 
1563 8200 4952.2 2 
1564 8200 5040.6 2 
1565 8200 4970.0 8 
1566 8200 4920.7 1 
1567 8200 4972.8 2 
1568 8200 5242.2 116 
1569 8200 5145.0 66 
1570 8200 5143.0 13 
1571 8200 5096.1 1 
1572 8200 5706.8 20 
1573 8200 5011.8 90 
1574 8200 5053.2 2 
1575 8200 5107.0 4 
1576 8200 5609.4 2 
1577 8200 5067.7 5 
1578 8200 5437.2 16 
1579 8200 4020.0 2 
1580 8200 4768.6 2 
1581 8200 4106.8 4 
1582 8200 4780.7 1 
1583 8200 4408.6 2 
1584 8200 5350.5 1 
1585 8200 4944.6 2 
1586 8200 5201.5 5 
1587 8200 4987.4 2 
1588 8200 5316.5 5 
1589 8200 4978.2 2 
1590 8200 5042.7 1 
1591 8200 5002.4 2 
1592 8200 5232.0 3 
1593 8200 5085.8 120 
1594 8200 5082.4 6 
1595 8200 4921.7 2 
1596 8200 5279.8 22 
1597 8200 5160.3 2 
1598 8200 5013.1 1 
1599 8200 5096.4 2 
1600 8200 5093.1 1 
1601 8200 5419.2 2 
1602 8200 5030.2 2 
1603 8200 5098.6 2 
1604 8200 5804.4 1008 
1605 8200 5549.4 2 
1606 8200 5081.0 12 
1607 8200 4988.4 2 
1608 8200 4930.7 1 
1609 8200 5360.4 76 
1610 8200 5590.6 4 
1611 8200 5165.7 5 
1612 8200 5416.8 30 
1613 8200 5297.9 5 
1614 8200 5010.4 2 
1615 8200 4923.0 2 
1616 8200 5251.4 28 
1617 8200 3920.6 5 
1618 8200 4012.0 12 
1619 8200 4601.9 2 
1620 8200 3827.6 2 
1621 8200 3848.6 2 
1622 8200 4346.9 2 
1623 8200 5061.0 4 
1624 8200 5199.6 2 
1625 8200 5024.2 2 
1626 8200 5131.2 32 
1627 8200 5155.0 2 
1628 8200 4935.8 2 
1629 8200 5308.5 4 
1630 8200 5013.0 5 
1631 8200 5191.8 2 
1632 8200 5035.2 2 
1633 8200 5012.2 2 
1634 8200 5197.1 6 
1635 8200 4974.2 2 
1636 8200 5093.8 6 
1637 8200 5242.6 6 
1638 8200 5028.1 2 
1639 8200 5237.7 1 
1640 8200 4959.8 4 
1641 8200 5077.4 2 
1642 8200 3900.6 2 
1643 8200 4211.1 4 
1644 8200 3914.6 4 
1645 8200 4548.0 2 
1646 8200 5062.8 2 
1647 8200 4926.2 2 
1648 8200 5623.4 2 
1649 8200 5042.4 36 
1650 8200 5216.5 2 
1651 8200 3929.4 12 
1652 8200 4424.4 2 
1653 8200 5564.4 600 
1654 8200 5660.8 364 
1655 8200 5471.0 2 
1656 8200 4970.9 72 
1657 8200 4921.0 2 
1658 8200 5136.2 2 
1659 8200 4985.0 1 
1660 8200 5170.1 2 
1661 8200 5455.1 172 
1662 8200 4920.6 1 
1663 8200 5036.2 20 
1664 8200 5591.4 2 
1665 8200 5092.0 12 
1666 8200 5064.9 1 
1667 8200 3568.3 2 
1668 8200 4701.0 2 
1669 8200 3553.0 2 
1670 8200 4838.2 4 
1671 8200 3872.8 2 
1672 8200 3753.9 2 
1673 8200 5137.2 32 
1674 8200 5070.0 36 
1675 8200 5863.6 2 
1676 8200 5055.0 2 
1677 8200 5208.1 5 
1678 8200 5015.5 2 
1679 8200 5519.6 12 
1680 8200 5585.7 6 
1681 8200 5741.8 10 
1682 8200 4200.6 528 
1683 8200 3795.8 2 
1684 8200 4987.0 86 
1685 8200 4989.0 2 
1686 8200 5987.7 5 
1687 8200 5168.7 1 
1688 8200 5020.8 5 
1689 8200 5171.5 1 
1690 8200 5010.2 12 
1691 8200 5036.7 2 
1692 8200 4924.1 2 
1693 8200 5409.6 16 
1694 8200 5794.2 564 
1695 8200 3780.0 1 
1696 8200 3902.2 1 
1697 8200 4340.1 1 
1698 8200 4690.9 1 
1699 8200 5396.6 54 
1700 8200 5114.8 84 
1701 8200 4984.8 2 
1702 8200 5169.5 5 
1703 8200 5222.1 1 
1704 8200 5052.4 6 
1705 8200 5375.8 2 
1706 8200 4932.6 4 
1707 8200 5809.8 2 
1708 8200 5796.9 5 
1709 8200 5236.9 188 
1710 8200 4995.2 2 
1711 8200 5014.8 2 
1712 8200 5120.9 2 
1713 8200 5022.2 2 
1714 8200 5311.4 2 
1715 8200 5266.8 28 
1716 8200 5499.6 648 
1717 8200 4963.7 1 
1718 8200 5645.8 2 
1719 8200 5494.4 4 
1720 8200 5422.6 1 
1721 8200 4922.2 2 
1722 8200 5528.0 652 
1723 8200 3865.6 2 
1724 8200 5373.4 36 
1725 8200 3835.6 2 
1726 8200 4500.0 2 
1727 8200 3942.4 2 
1728 8200 4234.9 5 
1729 8200 4737.6 20 
1730 8200 3608.6 2 
1731 8200 4834.4 12 
1732 8200 5055.6 2 
1733 8200 5167.6 2 
1734 8200 4923.2 2 
1735 8200 5518.7 11 
1736 8200 5226.1 1 
1737 8200 5412.4 2 
1738 8200 4978.3 1 
1739 8200 4939.0 2 
1740 8200 5139.3 1 
1741 8200 4928.4 2 
1742 8200 5042.5 5 
1743 8200 6406.2 2 
1744 8200 4083.4 2 
1745 8200 4180.5 2 
1746 8200 4920.6 72 
1747 8200 5270.6 2 
1748 8200 5320.6 2 
1749 8200 5324.7 1 
1750 8200 6195.6 20 
1751 8200 4732.4 12 
1752 8200 3490.7 1 
1753 8200 4397.4 2 
1754 8200 5122.8 40 
1755 8200 5250.8 72 
1756 8200 3531.6 12 
1757 8200 4764.0 288 
1758 8200 3353.9 2 
1759 8200 4142.2 1 
1760 8200 4934.4 2 
1761 8200 5228.8 4 
1762 8200 5393.5 2 
1763 8200 5142.4 2 
1764 8200 5374.1 2 
1765 8200 5218.2 2 
1766 8200 4939.8 2 
1767 8200 5034.2 1 
1768 8200 5470.0 308 
1769 8200 3735.8 2 
1770 8200 5000.8 12 
1771 8200 5074.8 2 
1772 8200 5106.0 2 
1773 8200 4999.5 1 
1774 8200 5185.0 2 
1775 8200 5181.4 2 
1776 8200 5469.6 2 
1777 8200 5331.6 6 
1778 8200 5071.5 2 
1779 8200 5020.8 2 
1780 8200 4929.6 6 
1781 8200 4937.2 2 
1782 8200 4949.2 4 
1783 8200 4980.4 1 
1784 8200 5284.0 2 
1785 8200 5571.6 120 
1786 8200 5100.5 1 
1787 8200 5077.4 2 
1788 8200 5199.6 32 
1789 8200 5352.2 208 
1790 8200 5322.2 2 
1791 8200 5129.6 12 
1792 8200 5096.8 2 
1793 8200 5848.0 12 
1794 8200 5485.8 2 
1795 8200 5771.0 6 
1796 8200 4409.7 5 
1797 8200 5635.4 2 
1798 8200 4936.0 2 
1799 8200 5494.4 60 
1800 8200 5001.6 2 
1801 8200 5257.4 1 
1802 8200 5170.2 2 
1803 8200 3849.2 2 
1804 8200 4857.0 1 
1805 8200 5232.4 2 
1806 8200 5350.0 8 
1807 8200 4925.0 2 
1808 8200 5263.2 6 
1809 8200 5347.5 4 
1810 8200 4995.0 6 
1811 8200 5362.8 32 
1812 8200 5084.6 2 
1813 8200 5386.6 2 
1814 8200 5165.8 2 
1815 8200 3438.8 2 
1816 8200 4407.0 2 
1817 8200 5669.8 2 
1818 8200 5009.9 5 
1819 8200 5341.2 24 
1820 8200 4948.8 2 
1821 8200 5182.6 16 
1822 8200 5269.6 52 
1823 8200 4939.8 2 
1824 8200 4982.0 2 
1825 8200 5829.4 2 
1826 8200 4955.8 2 
1827 8200 5657.3 1 
1828 8200 5119.2 12 
1829 8200 4951.5 2 
1830 8200 4951.7 1 
1831 8200 4980.0 2 
1832 8200 5310.9 5 
1833 8200 5281.0 6 
1834 8200 5341.4 2 
1835 8200 5559.6 108 
1836 8200 5106.2 2 
1837 8200 5406.2 2 
1838 8200 5097.7 30 
1839 8200 5000.3 8 
1840 8200 5213.9 2 
1841 8200 5244.8 4 
1842 8200 5016.2 2 
1843 8200 5090.0 2 
1844 8200 5000.3 4 
1845 8200 4998.8 2 
1846 8200 5196.4 2 
1847 8200 5177.2 2 
1848 8200 4942.4 2 
1849 8200 5126.2 40 
1850 8200 4940.8 2 
1851 8200 5151.9 2 
1852 8200 5036.6 6 
1853 8200 5033.3 1 
1854 8200 5344.6 2 
1855 8200 5032.2 2 
1856 8200 5108.1 4 
1857 8200 5034.1 1 
1858 8200 5166.9 1 
1859 8200 5194.4 2 
1860 8200 5498.8 460 
1861 8200 5162.2 2 
1862 8200 5092.0 2 
1863 8200 5015.5 2 
1864 8200 5140.6 2 
1865 8200 5277.8 52 
1866 8200 5312.8 32 
1867 8200 5194.0 12 
1868 8200 5089.2 5 
1869 8200 4927.8 2 
1870 8200 5280.6 2 
1871 8200 4212.0 12 
1872 8200 3689.8 2 
1873 8200 4674.4 2 
1874 8200 4922.4 2 
1875 8200 4981.4 2 
1876 8200 4983.4 2 
1877 8200 4444.9 2 
1878 8200 5211.8 2 
1879 8200 5419.6 288 
1880 8200 5237.9 1 
1881 8200 5118.6 12 
1882 8200 5162.3 2 
1883 8200 5156.4 12 
1884 8200 5153.8 4 
1885 8200 4317.4 2 
1886 8200 4172.7 79 
1887 8200 3967.8 2 
1888 8200 4646.3 5 
1889 8200 4921.7 1 
1890 8200 4968.8 2 
1891 8200 4921.5 2 
1892 8200 5150.1 5 
1893 8200 5140.2 2 
1894 8200 3404.2 2 
1895 8200 4195.5 2 
1896 8200 4997.5 1 
1897 8200 4956.7 2 
1898 8200 5087.4 2 
1899 8200 5481.5 372 
1900 8200 4951.3 1 
1901 8200 4982.1 11 
1902 8200 5129.4 88 
1903 8200 4981.2 2 
1904 8200 5319.6 6 
1905 8200 5376.8 2 
1906 8200 5054.5 5 
1907 8200 5080.0 2 
1908 8200 5267.4 248 
1909 8200 5150.5 5 
1910 8200 5317.0 2 
1911 8200 5016.2 2 
1912 8200 5088.0 2 
1913 8200 5168.4 88 
1914 8200 5409.4 2 
1915 8200 5067.0 2 
1916 8200 3680.8 2 
1917 8200 4389.8 2 
1918 8200 5260.6 2 
1919 8200 5797.0 12 
1920 8200 5287.8 2 
1921 8200 5159.6 2 
1922 8200 4969.7 1 
1923 8200 5098.4 92 
1924 8200 5041.6 2 
1925 8200 4928.4 2 
1926 8200 5082.5 38 
1927 8200 5047.9 1 
1928 8200 5198.2 2 
1929 8200 5330.5 2 
1930 8200 5175.8 6 
1931 8200 5289.8 2 
1932 8200 4943.1 2 
1933 8200 5378.3 2 
1934 8200 4396.8 2 
1935 8200 5304.2 18 
1936 8200 4000.2 2 
1937 8200 4749.7 32 
1938 8200 5803.7 2 
1939 8200 3968.0 2 
1940 8200 5046.6 18 
1941 8200 4021.0 2 
1942 8200 4302.4 32 
1943 8200 5229.4 2 
1944 8200 4146.0 2 
1945 8200 4742.3 1 
1946 8200 4969.6 2 
1947 8200 5205.3 1 
1948 8200 4953.2 1 
1949 8200 5094.4 48 
1950 8200 5308.8 2 
1951 8200 5465.4 2 
1952 8200 5452.0 6 
1953 8200 5497.7 1 
1954 8200 5119.6 2 
1955 8200 5184.0 2 
1956 8200 4050.0 2 
1957 8200 3940.3 1 
1958 8200 4427.7 1 
1959 8200 5165.4 32 
1960 8200 5654.8 548 
1961 8200 5178.6 2 
1962 8200 5163.2 4 
1963 8200 4929.8 2 
1964 8200 4940.6 2 
1965 8200 5159.6 2 
1966 8200 4979.6 12 
1967 8200 5271.7 2 
1968 8200 5133.4 2 
1969 8200 5291.2 2 
1970 8200 4963.8 12 
1971 8200 5415.2 72 
1972 8200 5017.4 2 
1973 8200 4943.0 2 
1974 8200 5021.6 12 
1975 8200 5937.8 2 
1976 8200 5133.4 2 
1977 8200 5435.5 1 
1978 8200 4471.8 1 
1979 8200 4941.0 2 
1980 8200 5130.0 12 
1981 8200 4938.8 2 
1982 8200 6038.7 5 
1983 8200 5170.8 116 
1984 8200 3769.8 2 
1985 8200 4721.6 248 
1986 8200 4754.1 48 
1987 8200 5161.4 2 
1988 8200 5057.5 2 
1989 8200 4925.0 2 
1990 8200 5120.2 2 
1991 8200 5226.6 24 
1992 8200 5174.0 36 
1993 8200 5310.0 20 
1994 8200 3992.2 2 
1995 8200 5161.4 2 
1996 8200 3710.3 1 
1997 8200 4772.0 2 
1998 8200 4207.7 1 
1999 8200 4528.6 2 
2000 8200 5132.0 12 
2001 8200 5179.6 2 
2002 8200 5743.8 2 
2003 8200 5344.6 2 
2004 8200 5171.0 2 
2005 8200 4926.8 2 
2006 8200 4986.8 2 
2007 8200 5741.7 1 
2008 8200 4968.0 2 
2009 8200 5397.8 2 
2010 8200 5270.4 2 
2011 8200 5255.2 2 
2012 8200 5008.2 2 
2013 8200 5064.2 2 
2014 8200 4972.6 12 
2015 8200 5113.4 8 
2016 8200 5097.4 2 
2017 8200 5182.0 180 
2018 8200 5000.0 2 
2019 8200 5042.8 2 
2020 8200 5271.8 2 
2021 8200 5187.8 2 
2022 8200 5355.6 24 
2023 8200 4928.7 1 
2024 8200 5135.6 2 
2025 8200 5005.2 2 
2026 8200 5571.4 2 
2027 8200 4952.0 2 
2028 8200 5020.6 2 
2029 8200 4983.5 2 
2030 8200 4980.6 2 
2031 8200 5227.7 1 
2032 8200 5150.4 2 
2033 8200 5256.2 2 
2034 8200 4984.8 2 
2035 8200 5131.9 2 
2036 8200 5436.3 2 
2037 8200 5142.0 400 
2038 8200 6303.4 1056 
2039 8200 5095.6 1 
2040 8200 5703.0 2 
2041 8200 4924.6 6 
2042 8200 5073.9 2 
2043 8200 5434.8 2 
2044 8200 5174.4 12 
2045 8200 3450.9 2 
2046 8200 4552.1 5 
2047 8200 3659.4 2 
2048 8200 5005.8 3 
2049 8200 5220.2 2 
2050 8200 5058.1 5 
2051 8200 4979.0 2 
2052 8200 5111.5 16 
2053 8200 5099.5 1 
2054 8200 5026.2 2 
2055 8200 5463.4 2 
2056 8200 4696.8 272 
2057 8200 4297.6 4 
2058 8200 4690.7 1 
2059 8200 5087.6 2 
2060 8200 4986.3 12 
2061 8200 5217.2 6 
2062 8200 4955.2 2 
2063 8200 4980.6 2 
2064 8200 5367.4 2 
2065 8200 5338.6 2 
2066 8200 5346.2 636 
2067 8200 5038.4 2 
2068 8200 5068.5 16 
2069 8200 5438.0 2 
2070 8200 5072.0 2 
2071 8200 5432.3 7 
2072 8200 5159.2 4 
2073 8200 5716.2 2 
2074 8200 5244.9 332 
2075 8200 5054.8 2 
2076 8200 5814.8 36 
2077 8200 3757.4 12 
2078 8200 5323.3 5 
2079 8200 5339.2 2 
2080 8200 3935.8 2 
2081 8200 4418.4 2 
2082 8200 5199.4 2 
2083 8200 3903.6 2 
2084 8200 4461.8 1 
2085 8200 5186.0 2 
2086 8200 5141.2 12 
2087 8200 5223.0 2 
2088 8200 3566.6 2 
2089 8200 4778.8 32 
2090 8200 5095.4 2 
2091 8200 5000.4 8 
2092 8200 4988.4 2 
2093 8200 5813.6 1688 
2094 8200 4590.2 2 
2095 8200 4703.2 2 
2096 8200 5105.6 10 
2097 8200 5128.7 2 
2098 8200 5090.8 2 
2099 8200 5143.4 2 
2100 8200 5161.9 1 
2101 8200 5312.4 2 
2102 8200 5178.7 5 
2103 8200 5575.4 26 
